track_name,album_name,artist_name,ms_played
Open (Passionate),It Was Good Until It Wasn't,Kehlani,245674
Feels,While We Wait,Kehlani,166407
Feels,While We Wait,Kehlani,14725
Xtasy (Remix) [feat. Doechii],Xtasy (Remix) [feat. Doechii],Ravyn Lenae,270497
Stormy Weather,Songs For You,Tinashe,189786
Needs,BB/ANG3L,Tinashe,146791
Mountain Lion,Mountain Lion,Bruiser Wolf,48648
Nasty,Nasty,Tinashe,176027
Bouncin',333,Tinashe,175092
Talk talk,BRAT,Charli xcx,6789
Stormy Weather,Songs For You,Tinashe,1091
Club classics,BRAT,Charli xcx,60441
The Big Big Beat,Slay-Z,Azealia Banks,569
Apple,BRAT,Charli xcx,150522
Cocky Af,Tina Snow,Megan Thee Stallion,50665
Hamptons,Submarine,The Marías,188400
Cariño,"Superclean, Vol. II",The Marías,258713
Little by Little,CINEMA,The Marías,178493
Un Millón,CINEMA,The Marías,167386
Real Life,Submarine,The Marías,206973
Heavy,CINEMA,The Marías,253213
//aguardiente y limón %ᵕ‿‿ᵕ%,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,553
Echo,Submarine,The Marías,208209
Pon Pón,A LA SALA,Khruangbin,178436
People Everywhere (Still Alive),The Universe Smiles Upon You,Khruangbin,159013
Pelota,Mordechai,Khruangbin,167972
So We Won't Forget,Mordechai,Khruangbin,298333
Todavía Viva,A LA SALA,Khruangbin,263852
Evan Finds the Third Room,Con Todo El Mundo,Khruangbin,240998
Guess featuring billie eilish,Guess featuring Billie Eilish,Charli xcx,143330
Club classics,BRAT,Charli xcx,82277
Apple,BRAT,Charli xcx,151739
The Big Big Beat,Slay-Z,Azealia Banks,1021
Thirsty,Quantum Baby,Tinashe,219628
Evan Finds the Third Room,Con Todo El Mundo,Khruangbin,200944
Pon Pón,A LA SALA,Khruangbin,95457
Witchy (feat. Childish Gambino),TIMELESS,KAYTRANADA,227000
May Ninth,A LA SALA,Khruangbin,6742
Stepped On,TIMELESS,KAYTRANADA,181105
Video (feat. Ravyn Lenae),TIMELESS,KAYTRANADA,192017
Dance Dance Dance Dance,TIMELESS,KAYTRANADA,102873
Snap My Finger (feat. PinkPantheress),TIMELESS,KAYTRANADA,201371
Freefall (feat. Durand Bernarr),BUBBA,KAYTRANADA,181160
Intimidated (feat. H.E.R.),Intimidated,KAYTRANADA,20723
Intimidated (feat. H.E.R.),Intimidated,KAYTRANADA,1174
Intimidated (feat. H.E.R.),Intimidated,KAYTRANADA,186207
Taste (feat. VanJess),BUBBA,KAYTRANADA,217320
YOU'RE THE ONE,99.9%,KAYTRANADA,227706
The Worst In Me (feat. Tinashe),BUBBA,KAYTRANADA,226720
2 The Music (feat. Iman Omari),BUBBA,KAYTRANADA,235280
Vex Oh feat. GoldLink & Ari PenSmith,BUBBA,KAYTRANADA,162146
Taste (feat. VanJess),BUBBA,KAYTRANADA,187080
Taste (feat. VanJess),BUBBA,KAYTRANADA,30229
Nasty,Quantum Baby,Tinashe,176027
Bouncin',333,Tinashe,173757
Thirsty,Quantum Baby,Tinashe,79194
Thirsty,Quantum Baby,Tinashe,141088
Talk To Me Nice,BB/ANG3L,Tinashe,229844
Needs,BB/ANG3L,Tinashe,146791
Getting No Sleep,Quantum Baby,Tinashe,192000
More Than A Little Bit (feat. Tinashe),TIMELESS,KAYTRANADA,174562
After Midnight,The Rise and Fall of a Midwest Princess,Chappell Roan,204857
Electricity,Electricity,Silk City,238173
Be the One,Be the One,Dua Lipa,202914
Houdini,Houdini,Dua Lipa,185917
I'm The One,JAGUAR II,Victoria Monét,7944
Guess featuring billie eilish,Guess featuring Billie Eilish,Charli xcx,143330
Club classics,BRAT,Charli xcx,153526
First Life,While We Wait 2,Kehlani,1636
Talk talk,BRAT,Charli xcx,161654
Taste (feat. VanJess),BUBBA,KAYTRANADA,217320
YOU'RE THE ONE,99.9%,KAYTRANADA,227706
Dance Dance Dance Dance,TIMELESS,KAYTRANADA,102873
4EVA (feat. Pharrell Williams),4EVA (feat. Pharrell Williams),KAYTRAMINÉ,190373
Spit It Out (feat. Rochelle Jordan),TIMELESS,KAYTRANADA,329862
Witchy (feat. Childish Gambino),TIMELESS,KAYTRANADA,227000
Snap My Finger (feat. PinkPantheress),TIMELESS,KAYTRANADA,201371
After Midnight,The Rise and Fall of a Midwest Princess,Chappell Roan,204857
IHY2LN,IHY2LN + Marinate,Zack Fox,190099
My Own Summer (Shove It),Around the Fur,Deftones,61469
One More Year,The Slow Rush,Tame Impala,324013
JACKIE BROWN,WASTELAND,Brent Faiyaz,169013
Nangs,Currents,Tame Impala,107533
Go To Town,Amala (Deluxe Version),Doja Cat,217813
Disciples,Currents,Tame Impala,108546
Is It True,The Slow Rush,Tame Impala,239266
Thirsty,Quantum Baby,Tinashe,220288
Serenade of Water,Untourable Album,Men I Trust,1940
Thirsty,Quantum Baby,Tinashe,220288
Serenade of Water,Untourable Album,Men I Trust,185660
Love Is Blind,Bird's Eye,Ravyn Lenae,212558
Days,Bird's Eye,Ravyn Lenae,243240
Dream Girl,Bird's Eye,Ravyn Lenae,219051
1 of 1,Bird's Eye,Ravyn Lenae,165006
Genius,Bird's Eye,Ravyn Lenae,155563
Love Me Not,Bird's Eye,Ravyn Lenae,213466
The Night Song,Crush EP,Ravyn Lenae,1832
M.I.A.,HYPNOS,Ravyn Lenae,207906
Where I'm From (feat. Mereba),HYPNOS,Ravyn Lenae,224933
Xtasy (Remix) [feat. Doechii],Xtasy (Remix) [feat. Doechii],Ravyn Lenae,270497
Candy,Bird's Eye,Ravyn Lenae,186173
Venom,HYPNOS,Ravyn Lenae,209186
KMT,More Life,Drake,3071
Drip Sweat (feat. Channel Tres),Drip Sweat (feat. Channel Tres),KAYTRANADA,147707
Paparazzi,The Fame Monster,Lady Gaga,208306
Call,Painted,Lucky Daye,211945
Acid Drip,LIVE.LOVE.A$AP,A$AP Rocky,123426
3 Boys,3 Boys,Omar Apollo,4297
Alright,JAGUAR II,Victoria Monét,173913
Hush - Still Woozy Remix,Hush,The Marías,7188
Let Her Go,"Life After Love, Pt. 1",Victoria Monét,248116
Forgiveless (feat. Ol' Dirty Bastard),SOS,SZA,141960
WHO? WHAT!,ASTROWORLD,Travis Scott,4869
New Apartment,Shea Butter Baby,Ari Lennox,1787
Big Shot (with Travis Scott),Black Panther The Album Music From And Inspired By,Kendrick Lamar,98475
Apple,BRAT,Charli xcx,151739
The Big Big Beat,Slay-Z,Azealia Banks,3100
Guess featuring billie eilish,Guess featuring Billie Eilish,Charli xcx,142855
First Life,While We Wait 2,Kehlani,1177
Talk talk,BRAT,Charli xcx,161757
Club classics,BRAT,Charli xcx,153526
I've Been In Love,Volcano,Jungle,4870
Uuuu,The Lo-Fis,Steve Lacy,90708
Some,Some,Steve Lacy,118393
N Side,Apollo XXI,Steve Lacy,224444
Losing You,Losing You,Solange,260399
Natural,Shelly,Shelly,162360
Self Righteous,T R A P S O U L (Deluxe),Bryson Tiller,225
No Love (with SZA),Still Over It,Summer Walker,132980
Days,Bird's Eye,Ravyn Lenae,243240
1 of 1,Bird's Eye,Ravyn Lenae,165007
Dream Girl,Bird's Eye,Ravyn Lenae,219051
Genius,Bird's Eye,Ravyn Lenae,155563
Where I'm From (feat. Mereba),HYPNOS,Ravyn Lenae,224933
The Night Song,Crush EP,Ravyn Lenae,138228
The Night Song,Crush EP,Ravyn Lenae,219435
Love Me Not,Bird's Eye,Ravyn Lenae,213466
Candy,Bird's Eye,Ravyn Lenae,186173
Sticky,Sticky,Ravyn Lenae,196754
Xtasy (Remix) [feat. Doechii],Xtasy (Remix) [feat. Doechii],Ravyn Lenae,270497
Love Is Blind,Bird's Eye,Ravyn Lenae,231613
Candy,Bird's Eye,Ravyn Lenae,3196
We R Who We R,Cannibal (Expanded Edition),Kesha,204760
2 On (feat. ScHoolboy Q),Aquarius,Tinashe,227000
COZY,RENAISSANCE,Beyoncé,210372
Good Girls Go Bad (feat. Leighton Meester),Hot Mess,Cobra Starship,196413
Telephone,The Fame Monster,Lady Gaga,220640
Spring breakers featuring kesha,Spring breakers featuring kesha,Charli xcx,142516
The Way I Are,Shock Value,Timbaland,179120
Juicy,Amala (Deluxe Version),Doja Cat,199586
"1, 2 Step (feat. Missy Elliott)",Goodies,Ciara,203786
Freakum Dress,B'Day,Beyoncé,200533
212,Broke with Expensive Taste,Azealia Banks,204956
London Bridge,London Bridge,Fergie,208092
S&M,Loud,Rihanna,243600
Crazy In Love (feat. Jay-Z),Dangerously In Love,Beyoncé,236133
I'M THAT GIRL,RENAISSANCE,Beyoncé,208014
ALIEN SUPERSTAR,RENAISSANCE,Beyoncé,215459
Right Round,R.O.O.T.S. (Route of Overcoming the Struggle),Flo Rida,204640
Just Dance,The Fame Monster,Lady Gaga,241933
HEATED,RENAISSANCE,Beyoncé,260770
CUFF IT,RENAISSANCE,Beyoncé,225388
PURE/HONEY,RENAISSANCE,Beyoncé,288254
Hot Girl (Bodies Bodies Bodies),Hot Girl (Bodies Bodies Bodies),Charli xcx,157078
Rich Baby Daddy (feat. Sexyy Red & SZA),For All The Dogs,Drake,319191
Perfect (Exceeder),Perfect (Exceeder),Mason,161271
Girls in the Hood,Girls in the Hood,Megan Thee Stallion,154323
Taste (feat. VanJess),BUBBA,KAYTRANADA,217320
Club classics featuring bb trickz,Club classics featuring bb trickz,Charli xcx,174325
Give Me Everything (feat. Nayer),Planet Pit (Deluxe Version),Pitbull,252306
Yummy,Fresh Meat,Ayesha Erotica,160940
Starships,Pink Friday ... Roman Reloaded,Nicki Minaj,210626
Glamorous,The Dutchess,Fergie,246573
Get Me Bodied,B'Day,Beyoncé,205813
Heads Will Roll,It's Blitz!,Yeah Yeah Yeahs,221000
Club Can't Handle Me (feat. David Guetta),Only One Flo (Part 1),Flo Rida,234560
Where Them Girls At,MEGAN,Megan Thee Stallion,191711
Conceited,Conceited,Flo Milli,146440
7/11,BEYONCÉ [Platinum Edition],Beyoncé,213506
I Love It (feat. Charli XCX),THIS IS... ICONA POP,Icona Pop,157151
Diva,I AM...SASHA FIERCE,Beyoncé,200613
Smack That,Konvicted,Akon,212360
Rush,Something To Give Each Other,Troye Sivan,156391
Big Ole Freak,Tina Snow,Megan Thee Stallion,214850
Super Graphic Ultra Modern Girl,The Rise and Fall of a Midwest Princess,Chappell Roan,183888
SOS,A Girl Like Me,Rihanna,19748
Smoke (feat. Lucky Daye),JAGUAR II : Deluxe,Victoria Monét,187058
Smoke (Reprise),JAGUAR II : Deluxe,Victoria Monét,97156
Party Girls (feat. Buju Banton),JAGUAR II : Deluxe,Victoria Monét,121391
Alright,JAGUAR II : Deluxe,Victoria Monét,2809
Party Girls (feat. Buju Banton),JAGUAR II : Deluxe,Victoria Monét,206481
Alright,JAGUAR II : Deluxe,Victoria Monét,173913
Cadillac (A Pimp's Anthem),JAGUAR II : Deluxe,Victoria Monét,182608
How Does It Make You Feel,JAGUAR II : Deluxe,Victoria Monét,216436
On My Mama,JAGUAR II : Deluxe,Victoria Monét,184258
I'm The One,JAGUAR II : Deluxe,Victoria Monét,209473
Stop (Askin' Me 4Shyt),JAGUAR II : Deluxe,Victoria Monét,171673
"Hollywood (feat. Earth, Wind & Fire + Hazel Monét)",JAGUAR II : Deluxe,Victoria Monét,217632
Good Bye,JAGUAR II : Deluxe,Victoria Monét,250434
DickAtNight,JAGUAR II : Deluxe,Victoria Monét,179371
Don't Sleep (feat. Thundercat),JAGUAR II : Deluxe,Victoria Monét,228639
SOS (Sex on Sight) (feat. USHER),JAGUAR II : Deluxe,Victoria Monét,261787
2SEXY (Interlude),JAGUAR II : Deluxe,Victoria Monét,81549
1900's,JAGUAR II : Deluxe,Victoria Monét,149195
Love Is Stronger Than Pride,JAGUAR II : Deluxe,Victoria Monét,250454
Everybody Needs Someone,JAGUAR II : Deluxe,Victoria Monét,202597
We Might Even Be Falling In Love (Duet),JAGUAR II : Deluxe,Victoria Monét,90110
The Greatest,JAGUAR II : Deluxe,Victoria Monét,211673
The Greatest (Lovenotes Outro),JAGUAR II : Deluxe,Victoria Monét,71463
Club classics,BRAT,Charli xcx,153526
Talk talk,BRAT,Charli xcx,161757
Guess featuring billie eilish,Guess featuring Billie Eilish,Charli xcx,143330
Clothes Off (feat. kwn),While We Wait 2,Kehlani,229736
Taste (feat. VanJess),BUBBA,KAYTRANADA,217320
Talk talk,BRAT,Charli xcx,3093
Blow,BEYONCÉ [Platinum Edition],Beyoncé,309720
Talk To Me Nice,BB/ANG3L,Tinashe,229844
Dark Red,Dark Red,Steve Lacy,4266
Getting No Sleep,Quantum Baby,Tinashe,192000
When I Get You Alone,Quantum Baby,Tinashe,200241
Needs,BB/ANG3L,Tinashe,146791
Link Up,Songs For You,Tinashe,208329
Bouncin',333,Tinashe,175092
"Bouncin', Pt. 2",333,Tinashe,201668
Thirsty,Quantum Baby,Tinashe,220288
Red Flags,Quantum Baby,Tinashe,13042
ZOOM,ZOOM,Machinedrum,225693
The Worst In Me (feat. Tinashe),BUBBA,KAYTRANADA,226720
Throw A Fit,Throw A Fit,Tinashe,158757
Talk To Me Nice,BB/ANG3L,Tinashe,229844
X,333,Tinashe,171153
Unconditional,333,Tinashe,197695
Party Favors,Nightride,Tinashe,248606
All Hands on Deck,Aquarius,Tinashe,221040
2 On (feat. ScHoolboy Q),Aquarius,Tinashe,227000
SHY GUY,333,Tinashe,66350
Cross That Line,Quantum Baby,Tinashe,168366
Uh Huh,BB/ANG3L,Tinashe,182278
Gravity,BB/ANG3L,Tinashe,182265
All My Friends (feat. Tinashe & Chance the Rapper),All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,229746
No Broke Boys,Quantum Baby,Tinashe,132773
Nasty,Quantum Baby,Tinashe,176027
Link Up,Songs For You,Tinashe,208329
Throw A Fit,Throw A Fit,Tinashe,158757
Stormy Weather,Songs For You,Tinashe,189786
Let Me Down Slowly,333,Tinashe,185777
Undo (Back To My Heart),333,Tinashe,197995
Let Go,333,Tinashe,113853
I Can See The Future,333,Tinashe,176325
Unconditional,333,Tinashe,197695
Taste (feat. VanJess),BUBBA,KAYTRANADA,217320
Needs,BB/ANG3L,Tinashe,146791
Talk To Me Nice,BB/ANG3L,Tinashe,229844
X,333,Tinashe,2279
Link Up,Songs For You,Tinashe,208329
Houdini,Houdini,Dua Lipa,185917
Throw A Fit,Throw A Fit,Tinashe,158757
We're Good,Future Nostalgia,Dua Lipa,128438
Fever,Future Nostalgia,Dua Lipa,156910
Electricity,Electricity,Silk City,238173
Be the One,Be the One,Dua Lipa,202914
These Walls,Radical Optimism,Dua Lipa,115906
After Midnight,The Rise and Fall of a Midwest Princess,Chappell Roan,204857
Evan Finds the Third Room,Con Todo El Mundo,Khruangbin,240742
May Ninth,A LA SALA,Khruangbin,27132
Taste (feat. VanJess),BUBBA,KAYTRANADA,201456
Undo (Back To My Heart),333,Tinashe,5154
Let Me Down Slowly,333,Tinashe,185777
Undo (Back To My Heart),333,Tinashe,197995
Orb,Mahal,Glass Beams,3231
Link Up,Songs For You,Tinashe,208328
Houdini,Houdini,Dua Lipa,366718
ZOOM,ZOOM,Machinedrum,225693
Electricity,Electricity,Silk City,238173
After Midnight,The Rise and Fall of a Midwest Princess,Chappell Roan,204856
Evan Finds the Third Room,Con Todo El Mundo,Khruangbin,240742
May Ninth,A LA SALA,Khruangbin,68335
Somthing's Missing,Ego Death,The Internet,379973
Special Affair,Ego Death,The Internet,176186
Girl (feat. KAYTRANADA),Ego Death,The Internet,339988
Hold On,Hive Mind,The Internet,406466
YOU'RE THE ONE,99.9%,KAYTRANADA,227706
Some,Some,Steve Lacy,118393
Uuuu,The Lo-Fis,Steve Lacy,90708
Stormy Weather,Songs For You,Tinashe,189786
Link Up,Songs For You,Tinashe,208329
Temptation,Temptation,Raveena,248738
Lucky,Where the Butterflies Go in the Rain,Raveena,226306
Tweety,Tweety,Raveena,232773
Honey,Honey,Raveena,272331
City Girls,Slime & B,Chris Brown,230253
Losing You,Losing You,Solange,260399
Percolator,Ctrl (Deluxe),SZA,84000
Almeda,When I Get Home,Solange,236120
Sound of Rain,When I Get Home,Solange,185960
Too Many Nights (feat. Don Toliver & with Future),HEROES & VILLAINS,Metro Boomin,8246
//aguardiente y limón %ᵕ‿‿ᵕ%,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,161539
Me Pongo Loca,ORQUÍDEAS,Kali Uchis,177815
quiero sentirme bien,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,222383
Perdiste,ORQUÍDEAS,Kali Uchis,144165
Worth the Wait (feat. Omar Apollo),Red Moon In Venus,Kali Uchis,150699
Tomorrow,Isolation,Kali Uchis,190375
Apple,BRAT,Charli xcx,151739
Guess featuring billie eilish,Guess featuring Billie Eilish,Charli xcx,143330
360,BRAT,Charli xcx,133517
Caught in the Middle,After Laughter,Paramore,1421
Natural,Shelly,Shelly,163764
Paint The Town Red,Paint The Town Red,Doja Cat,6309
Club classics,BRAT,Charli xcx,153526
Electricity,Electricity,Silk City,238173
Houdini,Houdini,Dua Lipa,185917
Days,Bird's Eye,Ravyn Lenae,243240
Dream Girl,Bird's Eye,Ravyn Lenae,219051
1 of 1,Bird's Eye,Ravyn Lenae,165006
Throw A Fit,Throw A Fit,Tinashe,158757
ZOOM,ZOOM,Machinedrum,201036
Unconditional,333,Tinashe,31000
Talk To Me Nice,BB/ANG3L,Tinashe,103259
SHY GUY,333,Tinashe,66350
Cross That Line,Quantum Baby,Tinashe,168366
Gravity,BB/ANG3L,Tinashe,580
X,333,Tinashe,25343
Cross That Line,Quantum Baby,Tinashe,859
Uh Huh,BB/ANG3L,Tinashe,182278
Gravity,BB/ANG3L,Tinashe,56793
Throw A Fit,Throw A Fit,Tinashe,158757
HMU for a Good Time,333 (Deluxe),Tinashe,58219
Let Me Down Slowly,333,Tinashe,185777
Undo (Back To My Heart),333,Tinashe,197995
Lucky,Where the Butterflies Go in the Rain,Raveena,226306
Gravity,BB/ANG3L,Tinashe,72711
Getting No Sleep,Quantum Baby,Tinashe,192000
When I Get You Alone,Quantum Baby,Tinashe,200241
Needs,BB/ANG3L,Tinashe,146791
Link Up,Songs For You,Tinashe,208329
Bouncin',333,Tinashe,175091
"Bouncin', Pt. 2",333,Tinashe,4630
Thirsty,Quantum Baby,Tinashe,220288
Red Flags,Quantum Baby,Tinashe,23210
ZOOM,ZOOM,Machinedrum,225693
The Worst In Me (feat. Tinashe),BUBBA,KAYTRANADA,109411
Throw A Fit,Throw A Fit,Tinashe,128469
Talk To Me Nice,BB/ANG3L,Tinashe,229844
Nasty,Quantum Baby,Tinashe,176027
Link Up,Songs For You,Tinashe,208329
Unconditional,333,Tinashe,197695
Throw A Fit,Throw A Fit,Tinashe,158757
X,333,Tinashe,171153
Party Favors,Nightride,Tinashe,51864
Stormy Weather,Songs For You,Tinashe,189786
Let Me Down Slowly,333,Tinashe,185777
Undo (Back To My Heart),333,Tinashe,197995
Jeremy,Ten,Pearl Jam,3602
Thirsty,Quantum Baby,Tinashe,220288
No Simulation,Quantum Baby,Tinashe,108077
Aquamarie Luvs Ecstasy,Fountain Baby,Amaarae,857
Days,Bird's Eye,Ravyn Lenae,243240
Dream Girl,Bird's Eye,Ravyn Lenae,88629
1 of 1,Bird's Eye,Ravyn Lenae,1509
Dream Girl,Bird's Eye,Ravyn Lenae,155444
Cariño,"Superclean, Vol. II",The Marías,72
Xtasy (Remix) [feat. Doechii],Xtasy (Remix) [feat. Doechii],Ravyn Lenae,269093
Where I'm From (feat. Mereba),HYPNOS,Ravyn Lenae,224933
M.I.A.,HYPNOS,Ravyn Lenae,207906
Sticky,Sticky,Ravyn Lenae,3065
Getting No Sleep,Quantum Baby,Tinashe,810
ZOOM,3FOR82,Machinedrum,225693
ZOOM,ZOOM,Machinedrum,4101
ZOOM,ZOOM,Machinedrum,225693
Link Up,Songs For You,Tinashe,208329
The Worst In Me (feat. Tinashe),BUBBA,KAYTRANADA,1835
Unconditional,333,Tinashe,197695
Talk To Me Nice,BB/ANG3L,Tinashe,229844
Uh Huh,BB/ANG3L,Tinashe,182278
Party Favors,Nightride,Tinashe,2824
Thirsty,Quantum Baby,Tinashe,220288
Red Flags,Quantum Baby,Tinashe,1555
Won't Bite (feat. Smino),Hot Pink,Doja Cat,955
1 of 1,Bird's Eye,Ravyn Lenae,164533
Link Up,Songs For You,Tinashe,208328
Let Me Down Slowly,333,Tinashe,185777
Undo (Back To My Heart),333,Tinashe,197995
Stormy Weather,Songs For You,Tinashe,189786
Sugar,Untourable Album,Men I Trust,17406
Pasadena,333,Tinashe,176466
Uh Huh,BB/ANG3L,Tinashe,182278
When I Get You Alone,Quantum Baby,Tinashe,200241
ZOOM,ZOOM,Machinedrum,225693
Cash Race,Songs For You,Tinashe,274049
Throw A Fit,Throw A Fit,Tinashe,158757
Link Up,Songs For You,Tinashe,208328
Houdini,Houdini,Dua Lipa,185917
Evan Finds the Third Room,Con Todo El Mundo,Khruangbin,240742
Electricity,Electricity,Silk City,238173
Apple,BRAT,Charli xcx,151739
"Girl, so confusing featuring lorde","Girl, so confusing featuring lorde",Charli xcx,205938
Guess featuring billie eilish,Guess featuring Billie Eilish,Charli xcx,143330
Taste (feat. VanJess),BUBBA,KAYTRANADA,217320
Dance Dance Dance Dance,TIMELESS,KAYTRANADA,102873
Intimidated (feat. H.E.R.),Intimidated,KAYTRANADA,207840
The Recipe,Renaissance,Aluna,202012
After Midnight,The Rise and Fall of a Midwest Princess,Chappell Roan,204857
Evan Finds the Third Room,Con Todo El Mundo,Khruangbin,2148
When He's Not There (feat. Lucky Daye),While We Wait 2,Kehlani,268401
Survive (feat. Chlöe),Bando Stone and The New World,Childish Gambino,2980
Bad Idea,Bird's Eye,Ravyn Lenae,134786
IHY2LN,IHY2LN + Marinate,Zack Fox,264395
dummy,dummy,Zack Fox,2450
Talk To Me Nice,BB/ANG3L,Tinashe,229844
Stormy Weather,Songs For You,Tinashe,189786
Let Me Down Slowly,333,Tinashe,185777
That's What I Like,24K Magic,Bruno Mars,1629
Aura,Fantasy Gateway,Cuco,207024
Dragonball Durag,It Is What It Is,Thundercat,181922
Pasadena,333,Tinashe,176466
New Love,"Life After Love, Pt. 2",Victoria Monét,4280
Freakum Dress,B'Day,Beyoncé,191007
Days,Bird's Eye,Ravyn Lenae,243240
Dream Girl,Bird's Eye,Ravyn Lenae,219051
1 of 1,Bird's Eye,Ravyn Lenae,165006
Love Me Not,Bird's Eye,Ravyn Lenae,213466
Genius,Bird's Eye,Ravyn Lenae,155563
Candy,Bird's Eye,Ravyn Lenae,186173
Where I'm From (feat. Mereba),HYPNOS,Ravyn Lenae,224933
M.I.A.,HYPNOS,Ravyn Lenae,207906
Sticky,Sticky,Ravyn Lenae,196754
The Night Song,Crush EP,Ravyn Lenae,219435
Computer Luv (feat. Steve Lacy),Crush EP,Ravyn Lenae,162063
4 Leaf Clover (feat. Steve Lacy),Crush EP,Ravyn Lenae,220100
Venom,HYPNOS,Ravyn Lenae,209186
Deep In The World,HYPNOS,Ravyn Lenae,192373
Light Me Up,HYPNOS,Ravyn Lenae,116173
Xtasy (Remix) [feat. Doechii],Xtasy (Remix) [feat. Doechii],Ravyn Lenae,270497
Quicksand,"Insecure: Music from the HBO Original Series, Season 2",SZA,242200
NISSAN ALTIMA,Alligator Bites Never Heal,Doechii,126832
Roc Steady (feat. Flo Milli),MEGAN: ACT II,Megan Thee Stallion,139192
Spin (feat. Victoria Monét),MEGAN,Megan Thee Stallion,187794
Conceited,SOS,SZA,151413
Why Don't You,Rose in the Dark,Cleo Sol,42665
Blow,BEYONCÉ [Platinum Edition],Beyoncé,309720
Complicated,Circles,Mac Miller,1994
sweetener,Sweetener,Ariana Grande,208493
Best Friends,Dawn FM,The Weeknd,8344
Uh Huh,BB/ANG3L,Tinashe,182278
Undo (Back To My Heart),333,Tinashe,197995
Needs,BB/ANG3L,Tinashe,146791
Nasty,Nasty,Tinashe,176027
Getting No Sleep,Getting No Sleep,Tinashe,192000
No Simulation,Quantum Baby,Tinashe,108923
ZOOM,ZOOM,Machinedrum,238958
Pasadena,333,Tinashe,176466
Cash Race,Songs For You,Tinashe,274049
Unconditional,333,Tinashe,197695
I Can See The Future,333,Tinashe,176325
Throw A Fit,Throw A Fit,Tinashe,158757
